,주택관리번호,공고번호,모델번호,주택형,공급세대수,순위,거주코드,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점
22991,2022000199,2022000199,1,084.9908A,71,2,3,기타경기,0,,-1.0,-1.0,-1.0
22992,2022000199,2022000199,2,084.9856B,24,1,1,해당지역,9,1.29,-1.0,-1.0,-1.0
22993,2022000199,2022000199,2,084.9856B,24,1,2,기타지역,71,7.58,-1.0,-1.0,-1.0
22994,2022000199,2022000199,2,084.9856B,24,1,3,기타경기,23,5.0,,,
22995,2022000199,2022000199,2,084.9856B,24,2,1,해당지역,0,,,,
22996,2022000199,2022000199,2,084.9856B,24,2,2,기타지역,0,,,,
22997,2022000199,2022000199,2,084.9856B,24,2,3,기타경기,0,,-1.0,-1.0,-1.0
22998,2022000200,2022000200,1,060.9200A,57,1,1,해당지역,720,12.63,52.0,69.0,57.0
22999,2022000200,2022000200,1,060.9200A,57,1,2,기타지역,0,,,,
23000,2022000200,2022000200,1,060.9200A,57,2,1,해당지역,0,,0.0,0.0,0.0
23001,2022000200,2022000200,1,060.9200A,57,2,2,기타지역,0,,,,
23002,2022000200,2022000200,2,060.9500B,14,1,1,해당지역,151,10.79,44.0,61.0,52.0
23003,2022000200,2022000200,2,060.9500B,14,1,2,기타지역,0,,,,
23004,2022000200,2022000200,2,060.9500B,14,2,1,해당지역,0,,0.0,0.0,0.0
23005,2022000200,2022000200,2,060.9500B,14,2,2,기타지역,0,,,,
23006,2022000200,2022000200,3,084.9100A,133,1,1,해당지역,1780,13.38,52.0,72.0,58.0
23007,2022000200,2022000200,3,084.9100A,133,1,2,기타지역,0,,,,
23008,2022000200,2022000200,3,084.9100A,133,2,1,해당지역,0,,0.0,0.0,0.0
23009,2022000200,2022000200,3,084.9100A,133,2,2,기타지역,0,,,,
23010,2022000200,2022000200,4,084.7700B,23,1,1,해당지역,237,10.3,49.0,69.0,56.0
23011,2022000200,2022000200,4,084.7700B,23,1,2,기타지역,0,,,,
23012,2022000200,2022000200,4,084.7700B,23,2,1,해당지역,0,,0.0,0.0,0.0
23013,2022000200,2022000200,4,084.7700B,23,2,2,기타지역,0,,,,
23014,2022000200,2022000200,5,084.8500C,37,1,1,해당지역,296,8.0,44.0,58.0,49.0
23015,2022000200,2022000200,5,084.8500C,37,1,2,기타지역,0,,,,
23016,2022000200,2022000200,5,084.8500C,37,2,1,해당지역,0,,0.0,0.0,0.0
23017,2022000200,2022000200,5,084.8500C,37,2,2,기타지역,0,,,,
23018,2022000205,2022000205,1,084.9966 ,251,1,1,해당지역,12242,48.77,62.0,74.0,66.0
23019,2022000205,2022000205,1,084.9966 ,251,1,2,기타지역,0,,,,
23020,2022000205,2022000205,1,084.9966 ,251,2,1,해당지역,0,,0.0,0.0,0.0
23021,2022000205,2022000205,1,084.9966 ,251,2,2,기타지역,0,,,,
23022,2022000205,2022000205,2,106.2474 ,287,1,1,해당지역,4905,17.09,58.0,74.0,62.0
23023,2022000205,2022000205,2,106.2474 ,287,1,2,기타지역,0,,,,
23024,2022000205,2022000205,2,106.2474 ,287,2,1,해당지역,0,,0.0,0.0,0.0
23025,2022000205,2022000205,2,106.2474 ,287,2,2,기타지역,0,,,,
23026,2022000205,2022000205,3,123.2229 ,358,1,1,해당지역,3105,8.67,51.0,71.0,57.0
23027,2022000205,2022000205,3,123.2229 ,358,1,2,기타지역,0,,,,
23028,2022000205,2022000205,3,123.2229 ,358,2,1,해당지역,0,,0.0,0.0,0.0
23029,2022000205,2022000205,3,123.2229 ,358,2,2,기타지역,0,,,,
23030,2022000205,2022000205,4,137.3297 ,220,1,1,해당지역,1298,5.9,51.0,69.0,58.0
23031,2022000205,2022000205,4,137.3297 ,220,1,2,기타지역,0,,,,
23032,2022000205,2022000205,4,137.3297 ,220,2,1,해당지역,0,,0.0,0.0,0.0
23033,2022000205,2022000205,4,137.3297 ,220,2,2,기타지역,0,,,,
23034,2022000207,2022000207,1,084.9834A,269,1,1,해당지역,9,260.0,-1.0,-1.0,-1.0
23035,2022000207,2022000207,1,084.9834A,269,1,2,기타지역,58,202.0,,,
23036,2022000207,2022000207,1,084.9834A,269,2,1,해당지역,16,186.0,-1.0,-1.0,-1.0
23037,2022000207,2022000207,1,084.9834A,269,2,2,기타지역,45,141.0,,,
23038,2022000207,2022000207,2,084.9837B,46,1,1,해당지역,1,45.0,-1.0,-1.0,-1.0
23039,2022000207,2022000207,2,084.9837B,46,1,2,기타지역,11,34.0,,,
23040,2022000207,2022000207,2,084.9837B,46,2,1,해당지역,1,33.0,-1.0,-1.0,-1.0
23041,2022000207,2022000207,2,084.9837B,46,2,2,기타지역,11,22.0,,,
23042,2022000207,2022000207,3,084.9920C,49,1,1,해당지역,0,49.0,-1.0,-1.0,-1.0
23043,2022000207,2022000207,3,084.9920C,49,1,2,기타지역,10,39.0,,,
23044,2022000207,2022000207,3,084.9920C,49,2,1,해당지역,1,38.0,-1.0,-1.0,-1.0
23045,2022000207,2022000207,3,084.9920C,49,2,2,기타지역,6,32.0,,,
23046,2022000207,2022000207,4,084.9923D,52,1,1,해당지역,1,51.0,-1.0,-1.0,-1.0
23047,2022000207,2022000207,4,084.9923D,52,1,2,기타지역,6,45.0,,,
23048,2022000207,2022000207,4,084.9923D,52,2,1,해당지역,1,44.0,-1.0,-1.0,-1.0
23049,2022000207,2022000207,4,084.9923D,52,2,2,기타지역,5,39.0,,,
23050,2022000209,2022000209,1,084.9941A,77,1,1,해당지역,2100,27.27,57.0,74.0,61.0
23051,2022000209,2022000209,1,084.9941A,77,1,2,기타지역,0,,,,
23052,2022000209,2022000209,1,084.9941A,77,2,1,해당지역,0,,0.0,0.0,0.0
23053,2022000209,2022000209,1,084.9941A,77,2,2,기타지역,0,,,,
23054,2022000209,2022000209,2,084.9669B,49,1,1,해당지역,526,10.73,45.0,66.0,53.0
23055,2022000209,2022000209,2,084.9669B,49,1,2,기타지역,0,,,,
23056,2022000209,2022000209,2,084.9669B,49,2,1,해당지역,0,,0.0,0.0,0.0
23057,2022000209,2022000209,2,084.9669B,49,2,2,기타지역,0,,,,
23058,2022000209,2022000209,3,084.8229C,50,1,1,해당지역,535,10.7,46.0,61.0,52.0
23059,2022000209,2022000209,3,084.8229C,50,1,2,기타지역,0,,,,
23060,2022000209,2022000209,3,084.8229C,50,2,1,해당지역,0,,0.0,0.0,0.0
23061,2022000209,2022000209,3,084.8229C,50,2,2,기타지역,0,,,,
23062,2022000209,2022000209,4,084.9389D,32,1,1,해당지역,318,9.94,41.0,55.0,49.0
23063,2022000209,2022000209,4,084.9389D,32,1,2,기타지역,0,,,,
23064,2022000209,2022000209,4,084.9389D,32,2,1,해당지역,0,,0.0,0.0,0.0
23065,2022000209,2022000209,4,084.9389D,32,2,2,기타지역,0,,,,
23066,2022000209,2022000209,5,105.9437 ,248,1,1,해당지역,1495,6.03,45.0,72.0,52.0
23067,2022000209,2022000209,5,105.9437 ,248,1,2,기타지역,0,,,,
23068,2022000209,2022000209,5,105.9437 ,248,2,1,해당지역,0,,0.0,0.0,0.0
23069,2022000209,2022000209,5,105.9437 ,248,2,2,기타지역,0,,,,
23070,2022000209,2022000209,6,105.9437T,10,1,1,해당지역,143,14.3,53.0,60.0,56.0
23071,2022000209,2022000209,6,105.9437T,10,1,2,기타지역,0,,,,
23072,2022000209,2022000209,6,105.9437T,10,2,1,해당지역,0,,0.0,0.0,0.0
23073,2022000209,2022000209,6,105.9437T,10,2,2,기타지역,0,,,,
23074,2022000209,2022000209,7,110.8637 ,31,1,1,해당지역,150,4.84,41.0,66.0,56.0
23075,2022000209,2022000209,7,110.8637 ,31,1,2,기타지역,0,,,,
23076,2022000209,2022000209,7,110.8637 ,31,2,1,해당지역,0,,0.0,0.0,0.0
23077,2022000209,2022000209,7,110.8637 ,31,2,2,기타지역,0,,,,
23078,2022000209,2022000209,8,112.3287 ,29,1,1,해당지역,295,10.17,50.0,66.0,56.0
23079,2022000209,2022000209,8,112.3287 ,29,1,2,기타지역,0,,,,
23080,2022000209,2022000209,8,112.3287 ,29,2,1,해당지역,0,,0.0,0.0,0.0
23081,2022000209,2022000209,8,112.3287 ,29,2,2,기타지역,0,,,,
23082,2022000211,2022000211,1,084.6250A,26,1,1,해당지역,8,18.0,-1.0,-1.0,-1.0
23083,2022000211,2022000211,1,084.6250A,26,1,2,기타지역,4,14.0,,,
23084,2022000211,2022000211,1,084.6250A,26,2,1,해당지역,0,14.0,-1.0,-1.0,-1.0
23085,2022000211,2022000211,1,084.6250A,26,2,2,기타지역,7,7.0,,,
23086,2022000211,2022000211,2,084.5792B,21,1,1,해당지역,1,20.0,-1.0,-1.0,-1.0
23087,2022000211,2022000211,2,084.5792B,21,1,2,기타지역,0,20.0,,,
23088,2022000211,2022000211,2,084.5792B,21,2,1,해당지역,0,20.0,-1.0,-1.0,-1.0
23089,2022000211,2022000211,2,084.5792B,21,2,2,기타지역,0,20.0,,,
23090,2022000211,2022000211,3,127.5611 ,30,1,1,해당지역,1,29.0,-1.0,-1.0,-1.0
23091,2022000211,2022000211,3,127.5611 ,30,1,2,기타지역,1,28.0,,,
23092,2022000211,2022000211,3,127.5611 ,30,2,1,해당지역,1,27.0,-1.0,-1.0,-1.0
23093,2022000211,2022000211,3,127.5611 ,30,2,2,기타지역,1,26.0,,,
23094,2022000211,2022000211,4,130.2566 ,1,1,1,해당지역,0,1.0,,,
23095,2022000211,2022000211,4,130.2566 ,1,1,2,기타지역,0,1.0,,,
23096,2022000211,2022000211,4,130.2566 ,1,2,1,해당지역,0,1.0,,,
23097,2022000211,2022000211,4,130.2566 ,1,2,2,기타지역,0,1.0,,,
23098,2022000211,2022000211,5,138.4822 ,1,1,1,해당지역,0,1.0,-1.0,-1.0,-1.0
23099,2022000211,2022000211,5,138.4822 ,1,1,2,기타지역,0,1.0,,,
23100,2022000211,2022000211,5,138.4822 ,1,2,1,해당지역,1,1.0,-1.0,-1.0,-1.0
23101,2022000211,2022000211,5,138.4822 ,1,2,2,기타지역,0,,,,
23102,2022000211,2022000211,6,151.1202 ,1,1,1,해당지역,0,1.0,-1.0,-1.0,-1.0
23103,2022000211,2022000211,6,151.1202 ,1,1,2,기타지역,0,1.0,,,
23104,2022000211,2022000211,6,151.1202 ,1,2,1,해당지역,1,1.0,-1.0,-1.0,-1.0
23105,2022000211,2022000211,6,151.1202 ,1,2,2,기타지역,2,,,,
23106,2022000212,2022000212,1,049.9971A,6,1,1,해당지역,4,2.0,-1.0,-1.0,-1.0
23107,2022000212,2022000212,1,049.9971A,6,1,2,기타지역,1,1.0,,,
23108,2022000212,2022000212,1,049.9971A,6,2,1,해당지역,3,3.0,-1.0,-1.0,-1.0
23109,2022000212,2022000212,1,049.9971A,6,2,2,기타지역,9,,,,
23110,2022000212,2022000212,2,049.9339B,7,1,1,해당지역,3,4.0,-1.0,-1.0,-1.0
23111,2022000212,2022000212,2,049.9339B,7,1,2,기타지역,5,1.25,,,
23112,2022000212,2022000212,2,049.9339B,7,2,1,해당지역,0,,-1.0,-1.0,-1.0
23113,2022000212,2022000212,2,049.9339B,7,2,2,기타지역,1,,,,
23114,2022000212,2022000212,3,049.7875C,9,1,1,해당지역,1,8.0,-1.0,-1.0,-1.0
23115,2022000212,2022000212,3,049.7875C,9,1,2,기타지역,3,5.0,,,
23116,2022000212,2022000212,3,049.7875C,9,2,1,해당지역,3,2.0,-1.0,-1.0,-1.0
23117,2022000212,2022000212,3,049.7875C,9,2,2,기타지역,4,2.0,,,
23118,2022000212,2022000212,4,049.6681D,1,1,1,해당지역,0,1.0,-1.0,-1.0,-1.0
23119,2022000212,2022000212,4,049.6681D,1,1,2,기타지역,3,3.0,,,
23120,2022000212,2022000212,4,049.6681D,1,2,1,해당지역,1,,-1.0,-1.0,-1.0
23121,2022000212,2022000212,4,049.6681D,1,2,2,기타지역,4,,,,
23122,2022000212,2022000212,5,065.7074A,89,1,1,해당지역,14,75.0,-1.0,-1.0,-1.0
23123,2022000212,2022000212,5,065.7074A,89,1,2,기타지역,21,54.0,,,
23124,2022000212,2022000212,5,065.7074A,89,2,1,해당지역,15,39.0,-1.0,-1.0,-1.0
23125,2022000212,2022000212,5,065.7074A,89,2,2,기타지역,16,23.0,,,
23126,2022000212,2022000212,6,065.8490B,114,1,1,해당지역,13,101.0,-1.0,-1.0,-1.0
23127,2022000212,2022000212,6,065.8490B,114,1,2,기타지역,26,75.0,,,
23128,2022000212,2022000212,6,065.8490B,114,2,1,해당지역,10,65.0,-1.0,-1.0,-1.0
23129,2022000212,2022000212,6,065.8490B,114,2,2,기타지역,18,47.0,,,
23130,2022000212,2022000212,7,065.5467C,48,1,1,해당지역,6,42.0,-1.0,-1.0,-1.0
23131,2022000212,2022000212,7,065.5467C,48,1,2,기타지역,9,33.0,,,
23132,2022000212,2022000212,7,065.5467C,48,2,1,해당지역,9,24.0,-1.0,-1.0,-1.0
23133,2022000212,2022000212,7,065.5467C,48,2,2,기타지역,17,7.0,,,
23134,2022000212,2022000212,8,074.6981 ,2,1,1,해당지역,7,3.5,47.0,63.0,56.0
23135,2022000212,2022000212,8,074.6981 ,2,1,2,기타지역,20,,,,
23136,2022000212,2022000212,8,074.6981 ,2,2,1,해당지역,0,,0.0,0.0,0.0
23137,2022000212,2022000212,8,074.6981 ,2,2,2,기타지역,0,,,,
23138,2022000222,2022000222,1,051.9788A,5,1,1,해당지역,44,8.8,42.0,58.0,52.0
23139,2022000222,2022000222,1,051.9788A,5,1,2,기타지역,0,,,,
23140,2022000222,2022000222,1,051.9788A,5,2,1,해당지역,0,,0.0,0.0,0.0
23141,2022000222,2022000222,1,051.9788A,5,2,2,기타지역,0,,,,
23142,2022000222,2022000222,2,051.5988B,13,1,1,해당지역,76,5.85,41.0,53.0,45.0
23143,2022000222,2022000222,2,051.5988B,13,1,2,기타지역,0,,,,
23144,2022000222,2022000222,2,051.5988B,13,2,1,해당지역,0,,0.0,0.0,0.0
23145,2022000222,2022000222,2,051.5988B,13,2,2,기타지역,0,,,,
23146,2022000222,2022000222,3,059.9600 ,3,1,1,해당지역,20,6.67,32.0,56.0,47.0
23147,2022000222,2022000222,3,059.9600 ,3,1,2,기타지역,0,,,,
23148,2022000222,2022000222,3,059.9600 ,3,2,1,해당지역,0,,0.0,0.0,0.0
23149,2022000222,2022000222,3,059.9600 ,3,2,2,기타지역,0,,,,
23150,2022000222,2022000222,4,062.9017A,120,1,1,해당지역,392,3.27,25.0,67.0,34.0
23151,2022000222,2022000222,4,062.9017A,120,1,2,기타지역,403,,,,
23152,2022000222,2022000222,4,062.9017A,120,2,1,해당지역,0,,0.0,0.0,0.0
23153,2022000222,2022000222,4,062.9017A,120,2,2,기타지역,0,,,,
23154,2022000222,2022000222,5,062.9977B,84,1,1,해당지역,195,2.32,22.0,62.0,31.0
23155,2022000222,2022000222,5,062.9977B,84,1,2,기타지역,344,,,,
23156,2022000222,2022000222,5,062.9977B,84,2,1,해당지역,0,,0.0,0.0,0.0
23157,2022000222,2022000222,5,062.9977B,84,2,2,기타지역,0,,,,
23158,2022000222,2022000222,6,076.6893 ,144,1,1,해당지역,670,4.65,30.0,67.0,39.0
23159,2022000222,2022000222,6,076.6893 ,144,1,2,기타지역,0,,,,
23160,2022000222,2022000222,6,076.6893 ,144,2,1,해당지역,0,,0.0,0.0,0.0
23161,2022000222,2022000222,6,076.6893 ,144,2,2,기타지역,0,,,,
23162,2022000222,2022000222,7,084.6823 ,14,1,1,해당지역,397,28.36,48.0,62.0,55.0
23163,2022000222,2022000222,7,084.6823 ,14,1,2,기타지역,0,,,,
23164,2022000222,2022000222,7,084.6823 ,14,2,1,해당지역,0,,0.0,0.0,0.0
23165,2022000222,2022000222,7,084.6823 ,14,2,2,기타지역,0,,,,
23166,2022000224,2022000224,1,084.9971A,347,1,1,해당지역,350,1.01,23.0,54.0,27.0
23167,2022000224,2022000224,1,084.9971A,347,1,2,기타지역,376,,,,
23168,2022000224,2022000224,1,084.9971A,347,2,1,해당지역,0,,0.0,0.0,0.0
23169,2022000224,2022000224,1,084.9971A,347,2,2,기타지역,0,,,,
23170,2022000224,2022000224,2,084.9941B,145,1,1,해당지역,257,1.77,26.0,49.0,30.0
23171,2022000224,2022000224,2,084.9941B,145,1,2,기타지역,174,,,,
23172,2022000224,2022000224,2,084.9941B,145,2,1,해당지역,0,,0.0,0.0,0.0
23173,2022000224,2022000224,2,084.9941B,145,2,2,기타지역,0,,,,
23174,2022000226,2022000226,1,059.8986A,4,1,1,해당지역,1936,484.0,-1.0,-1.0,-1.0
23175,2022000226,2022000226,1,059.8986A,4,1,2,기타지역,230,,,,
23176,2022000226,2022000226,1,059.8986A,4,2,1,해당지역,0,,-1.0,-1.0,-1.0
23177,2022000226,2022000226,1,059.8986A,4,2,2,기타지역,0,,,,
23178,2022000226,2022000226,2,059.9527B,2,1,1,해당지역,422,211.0,-1.0,-1.0,-1.0
23179,2022000226,2022000226,2,059.9527B,2,1,2,기타지역,48,,,,
23180,2022000226,2022000226,2,059.9527B,2,2,1,해당지역,0,,-1.0,-1.0,-1.0
23181,2022000226,2022000226,2,059.9527B,2,2,2,기타지역,0,,,,
23182,2022000226,2022000226,3,059.9983C,1,1,1,해당지역,233,233.0,-1.0,-1.0,-1.0
23183,2022000226,2022000226,3,059.9983C,1,1,2,기타지역,31,,,,
23184,2022000226,2022000226,3,059.9983C,1,2,1,해당지역,0,,-1.0,-1.0,-1.0
23185,2022000226,2022000226,3,059.9983C,1,2,2,기타지역,0,,,,
23186,2022000230,2022000230,1,059.9930A,65,1,1,해당지역,2369,36.45,53.0,66.0,57.0
23187,2022000230,2022000230,1,059.9930A,65,1,2,기타지역,0,,,,
23188,2022000230,2022000230,1,059.9930A,65,2,1,해당지역,0,,0.0,0.0,0.0
23189,2022000230,2022000230,1,059.9930A,65,2,2,기타지역,0,,,,
23190,2022000230,2022000230,2,059.9761B,39,1,1,해당지역,1309,33.56,53.0,65.0,56.0
23191,2022000230,2022000230,2,059.9761B,39,1,2,기타지역,0,,,,
23192,2022000230,2022000230,2,059.9761B,39,2,1,해당지역,0,,0.0,0.0,0.0
23193,2022000230,2022000230,2,059.9761B,39,2,2,기타지역,0,,,,
23194,2022000230,2022000230,3,074.7150A,51,1,1,해당지역,2688,52.71,55.0,69.0,59.0
23195,2022000230,2022000230,3,074.7150A,51,1,2,기타지역,0,,,,
23196,2022000230,2022000230,3,074.7150A,51,2,1,해당지역,0,,0.0,0.0,0.0
23197,2022000230,2022000230,3,074.7150A,51,2,2,기타지역,0,,,,
23198,2022000230,2022000230,4,074.7417B,44,1,1,해당지역,2233,50.75,55.0,63.0,57.0
23199,2022000230,2022000230,4,074.7417B,44,1,2,기타지역,0,,,,
23200,2022000230,2022000230,4,074.7417B,44,2,1,해당지역,0,,0.0,0.0,0.0
23201,2022000230,2022000230,4,074.7417B,44,2,2,기타지역,0,,,,
23202,2022000230,2022000230,5,084.9807A,35,1,1,해당지역,7548,215.66,62.0,69.0,64.0
23203,2022000230,2022000230,5,084.9807A,35,1,2,기타지역,0,,,,
23204,2022000230,2022000230,5,084.9807A,35,2,1,해당지역,0,,0.0,0.0,0.0
23205,2022000230,2022000230,5,084.9807A,35,2,2,기타지역,0,,,,
23206,2022000230,2022000230,6,084.9853B,24,1,1,해당지역,3378,140.75,61.0,66.0,63.0
23207,2022000230,2022000230,6,084.9853B,24,1,2,기타지역,0,,,,
23208,2022000230,2022000230,6,084.9853B,24,2,1,해당지역,0,,0.0,0.0,0.0
23209,2022000230,2022000230,6,084.9853B,24,2,2,기타지역,0,,,,
23210,2022000234,2022000234,1,088.5203A,42,1,1,해당지역,4,38.0,-1.0,-1.0,-1.0
23211,2022000234,2022000234,1,088.5203A,42,1,2,기타지역,1,37.0,,,
23212,2022000234,2022000234,1,088.5203A,42,2,1,해당지역,4,33.0,-1.0,-1.0,-1.0
23213,2022000234,2022000234,1,088.5203A,42,2,2,기타지역,1,32.0,,,
23214,2022000234,2022000234,2,088.5203B,42,1,1,해당지역,1,41.0,-1.0,-1.0,-1.0
23215,2022000234,2022000234,2,088.5203B,42,1,2,기타지역,0,41.0,,,
23216,2022000234,2022000234,2,088.5203B,42,2,1,해당지역,2,39.0,-1.0,-1.0,-1.0
23217,2022000234,2022000234,2,088.5203B,42,2,2,기타지역,0,39.0,,,
23218,2022000234,2022000234,3,088.5203C,42,1,1,해당지역,2,40.0,-1.0,-1.0,-1.0
23219,2022000234,2022000234,3,088.5203C,42,1,2,기타지역,0,40.0,,,
23220,2022000234,2022000234,3,088.5203C,42,2,1,해당지역,0,40.0,-1.0,-1.0,-1.0
23221,2022000234,2022000234,3,088.5203C,42,2,2,기타지역,0,40.0,,,
23222,2022000234,2022000234,4,096.0083 ,42,1,1,해당지역,0,42.0,-1.0,-1.0,-1.0
23223,2022000234,2022000234,4,096.0083 ,42,1,2,기타지역,0,42.0,,,
23224,2022000234,2022000234,4,096.0083 ,42,2,1,해당지역,1,41.0,-1.0,-1.0,-1.0
23225,2022000234,2022000234,4,096.0083 ,42,2,2,기타지역,0,41.0,,,
23226,2022000235,2022000235,1,084.9875A,39,1,1,해당지역,1876,156.33,-1.0,-1.0,-1.0
23227,2022000235,2022000235,1,084.9875A,39,1,2,기타지역,2337,384.05,-1.0,-1.0,-1.0
23228,2022000235,2022000235,1,084.9875A,39,1,3,기타경기,3104,621.0,,,
23229,2022000235,2022000235,1,084.9875A,39,2,1,해당지역,0,,,,
23230,2022000235,2022000235,1,084.9875A,39,2,2,기타지역,0,,,,
23231,2022000235,2022000235,1,084.9875A,39,2,3,기타경기,0,,-1.0,-1.0,-1.0
23232,2022000235,2022000235,2,084.9892B,14,1,1,해당지역,727,181.75,-1.0,-1.0,-1.0
23233,2022000235,2022000235,2,084.9892B,14,1,2,기타지역,783,378.71,-1.0,-1.0,-1.0
23234,2022000235,2022000235,2,084.9892B,14,1,3,기타경기,1148,623.67,,,
23235,2022000235,2022000235,2,084.9892B,14,2,1,해당지역,0,,,,
23236,2022000235,2022000235,2,084.9892B,14,2,2,기타지역,0,,,,
23237,2022000235,2022000235,2,084.9892B,14,2,3,기타경기,0,,-1.0,-1.0,-1.0
23238,2022000235,2022000235,3,084.9903C,14,1,1,해당지역,775,193.75,-1.0,-1.0,-1.0
23239,2022000235,2022000235,3,084.9903C,14,1,2,기타지역,875,392.0,-1.0,-1.0,-1.0
23240,2022000235,2022000235,3,084.9903C,14,1,3,기타경기,1101,624.0,,,
23241,2022000235,2022000235,3,084.9903C,14,2,1,해당지역,0,,,,
23242,2022000235,2022000235,3,084.9903C,14,2,2,기타지역,0,,,,
23243,2022000235,2022000235,3,084.9903C,14,2,3,기타경기,0,,-1.0,-1.0,-1.0
23244,2022000236,2022000236,1,059.9793 ,709,1,1,해당지역,1,708.0,-1.0,-1.0,-1.0
23245,2022000236,2022000236,1,059.9793 ,709,1,2,기타지역,6,702.0,,,
23246,2022000236,2022000236,1,059.9793 ,709,2,1,해당지역,1,701.0,-1.0,-1.0,-1.0
23247,2022000236,2022000236,1,059.9793 ,709,2,2,기타지역,10,691.0,,,
23248,2022000236,2022000236,2,072.6513T,26,1,1,해당지역,0,26.0,-1.0,-1.0,-1.0
23249,2022000236,2022000236,2,072.6513T,26,1,2,기타지역,3,23.0,,,
23250,2022000236,2022000236,2,072.6513T,26,2,1,해당지역,0,23.0,-1.0,-1.0,-1.0
23251,2022000236,2022000236,2,072.6513T,26,2,2,기타지역,1,22.0,,,
23252,2022000236,2022000236,3,074.9612 ,228,1,1,해당지역,0,228.0,-1.0,-1.0,-1.0
23253,2022000236,2022000236,3,074.9612 ,228,1,2,기타지역,3,225.0,,,
23254,2022000236,2022000236,3,074.9612 ,228,2,1,해당지역,0,225.0,-1.0,-1.0,-1.0
23255,2022000236,2022000236,3,074.9612 ,228,2,2,기타지역,4,221.0,,,
23256,2022000236,2022000236,4,076.3473T,17,1,1,해당지역,0,17.0,-1.0,-1.0,-1.0
23257,2022000236,2022000236,4,076.3473T,17,1,2,기타지역,4,13.0,,,
23258,2022000236,2022000236,4,076.3473T,17,2,1,해당지역,0,13.0,-1.0,-1.0,-1.0
23259,2022000236,2022000236,4,076.3473T,17,2,2,기타지역,5,8.0,,,
23260,2022000237,2022000237,1,059.8382A,95,1,1,해당지역,649,6.83,43.0,56.0,48.0
23261,2022000237,2022000237,1,059.8382A,95,1,2,기타지역,66,,,,
23262,2022000237,2022000237,1,059.8382A,95,2,1,해당지역,0,,0.0,0.0,0.0
23263,2022000237,2022000237,1,059.8382A,95,2,2,기타지역,0,,,,
23264,2022000237,2022000237,2,059.9749B,65,1,1,해당지역,123,1.89,27.0,62.0,40.0
23265,2022000237,2022000237,2,059.9749B,65,1,2,기타지역,6,,,,
23266,2022000237,2022000237,2,059.9749B,65,2,1,해당지역,66,,0.0,0.0,0.0
23267,2022000237,2022000237,2,059.9749B,65,2,2,기타지역,16,,,,
23268,2022000237,2022000237,3,084.8442A,261,1,1,해당지역,7043,26.98,53.0,74.0,58.0
23269,2022000237,2022000237,3,084.8442A,261,1,2,기타지역,275,,,,
23270,2022000237,2022000237,3,084.8442A,261,2,1,해당지역,0,,0.0,0.0,0.0
23271,2022000237,2022000237,3,084.8442A,261,2,2,기타지역,0,,,,
23272,2022000237,2022000237,4,084.8795B,179,1,1,해당지역,858,4.79,37.0,56.0,46.0
23273,2022000237,2022000237,4,084.8795B,179,1,2,기타지역,42,,,,
23274,2022000237,2022000237,4,084.8795B,179,2,1,해당지역,0,,0.0,0.0,0.0
23275,2022000237,2022000237,4,084.8795B,179,2,2,기타지역,0,,,,
23276,2022000237,2022000237,5,084.7544C,120,1,1,해당지역,390,3.25,31.0,61.0,42.0
23277,2022000237,2022000237,5,084.7544C,120,1,2,기타지역,20,,,,
23278,2022000237,2022000237,5,084.7544C,120,2,1,해당지역,292,,0.0,0.0,0.0
23279,2022000237,2022000237,5,084.7544C,120,2,2,기타지역,21,,,,
23280,2022000237,2022000237,6,084.8062D,17,1,1,해당지역,76,4.47,47.0,54.0,50.0
23281,2022000237,2022000237,6,084.8062D,17,1,2,기타지역,6,,,,
23282,2022000237,2022000237,6,084.8062D,17,2,1,해당지역,0,,0.0,0.0,0.0
23283,2022000237,2022000237,6,084.8062D,17,2,2,기타지역,0,,,,
23284,2022000237,2022000237,7,084.7462E,43,1,1,해당지역,117,2.72,26.0,60.0,33.0
23285,2022000237,2022000237,7,084.7462E,43,1,2,기타지역,7,,,,
23286,2022000237,2022000237,7,084.7462E,43,2,1,해당지역,70,,0.0,0.0,0.0
23287,2022000237,2022000237,7,084.7462E,43,2,2,기타지역,19,,,,
23288,2022000237,2022000237,8,101.7442A,128,1,1,해당지역,3395,26.52,-1.0,-1.0,-1.0
23289,2022000237,2022000237,8,101.7442A,128,1,2,기타지역,116,,,,
23290,2022000237,2022000237,8,101.7442A,128,2,1,해당지역,0,,-1.0,-1.0,-1.0
23291,2022000237,2022000237,8,101.7442A,128,2,2,기타지역,0,,,,
23292,2022000237,2022000237,9,101.4761B,145,1,1,해당지역,967,6.67,-1.0,-1.0,-1.0
23293,2022000237,2022000237,9,101.4761B,145,1,2,기타지역,48,,,,
23294,2022000237,2022000237,9,101.4761B,145,2,1,해당지역,0,,-1.0,-1.0,-1.0
23295,2022000237,2022000237,9,101.4761B,145,2,2,기타지역,0,,,,
23296,2022000238,2022000238,1,059.8382A,94,1,1,해당지역,911,9.69,39.0,60.0,45.0
23297,2022000238,2022000238,1,059.8382A,94,1,2,기타지역,70,,,,
23298,2022000238,2022000238,1,059.8382A,94,2,1,해당지역,0,,0.0,0.0,0.0
23299,2022000238,2022000238,1,059.8382A,94,2,2,기타지역,0,,,,
